uniqueId,name,naSales,euSales,jpSales,otherSales,globalSales
135,All-Star Baseball 2003,0.38,0.29,0.0,0.1,0.77
136,All-Star Baseball 2003,0.19,0.06,0.0,0.01,0.26
137,All-Star Baseball 2003,0.12,0.03,0.0,0.0,0.15
138,All-Star Baseball 2004,0.21,0.16,0.0,0.05,0.42
139,All-Star Baseball 2004,0.1,0.03,0.0,0.0,0.13
140,All-Star Baseball 2004,0.06,0.02,0.0,0.0,0.08
141,Alone in the Dark,0.14,0.3,0.0,0.05,0.48
142,Alone in the Dark,0.09,0.08,0.0,0.02,0.18
143,Alone in the Dark,0.03,0.02,0.0,0.01,0.06
144,Alone in the Dark,0.0,0.01,0.0,0.0,0.01
145,Alone in the Dark: Inferno,0.09,0.03,0.0,0.02,0.13
146,Alpha Protocol,0.19,0.17,0.0,0.07,0.43
147,Alpha Protocol,0.23,0.12,0.0,0.04,0.39
148,Alpha Protocol,0.0,0.03,0.0,0.01,0.03
149,Alter Echo,0.06,0.05,0.0,0.02,0.13
150,Altered Beast: Guardian of the Realms,0.07,0.02,0.0,0.0,0.09
151,Alter Ego,0.0,0.03,0.0,0.01,0.03
152,Alundra,0.13,0.09,0.0,0.01,0.23
153,Alvin and the Chipmunks,0.04,0.03,0.0,0.01,0.07
154,Alvin and the Chipmunks,0.05,0.0,0.0,0.0,0.05
155,Amazing Island,0.04,0.01,0.0,0.0,0.06
156,America's Army: Rise of a Soldier,0.19,0.05,0.0,0.01,0.25
157,America's Army: True Soldiers,0.08,0.0,0.0,0.01,0.08
158,America's Test Kitchen: Let's Get Cooking,0.25,0.0,0.0,0.02,0.26
159,American Chopper,0.35,0.01,0.0,0.06,0.42
160,American Chopper,0.11,0.03,0.0,0.01,0.15
161,American Idol,0.27,0.21,0.0,0.07,0.55
162,AMF Bowling 2004,0.22,0.06,0.0,0.01,0.3
163,AMF Xtreme Bowling,0.01,0.01,0.0,0.0,0.02
164,Amped: Freestyle Snowboarding,0.69,0.11,0.0,0.02,0.82
165,Amped 2,0.2,0.04,0.0,0.01,0.25
166,Amped 3,0.13,0.02,0.0,0.01,0.16
167,Amplitude,0.09,0.07,0.0,0.02,0.18
168,Anarchy Reigns,0.1,0.03,0.06,0.02,0.2
169,Anarchy Reigns,0.12,0.02,0.02,0.01,0.17
170,Angry Birds Star Wars,0.1,0.14,0.0,0.05,0.29
171,Angry Birds Star Wars,0.16,0.1,0.0,0.02,0.28
172,Angry Birds Star Wars,0.1,0.08,0.0,0.04,0.21
173,Angry Birds Star Wars,0.11,0.04,0.0,0.02,0.16
174,Angry Birds Trilogy,0.38,0.2,0.0,0.05,0.63
175,Angry Birds Trilogy,0.18,0.05,0.0,0.02,0.26
176,Angry Birds Trilogy,0.12,0.02,0.0,0.03,0.16
177,Anima - Gate of Memories,0.0,0.02,0.0,0.0,0.02
178,Animal Crossing,1.92,0.16,0.99,0.09,3.15
179,Animal Crossing: Amiibo Festival,0.19,0.11,0.09,0.03,0.41
180,Animal Crossing: City Folk,1.82,1.12,1.32,0.36,4.62
181,Animal Crossing: Happy Home Designer,0.51,1.02,1.4,0.12,3.05
182,Animal Crossing: New Leaf,2.03,2.36,4.39,0.39,9.16
183,Animal Crossing: Wild World,2.5,3.45,5.33,0.86,12.13
184,AniMates!,0.02,0.0,0.0,0.0,0.03
185,Anno 1701: Dawn of Discovery,0.07,0.05,0.0,0.01,0.13
186,Anno 2070,0.0,1.13,0.0,0.29,1.43
187,Anno 2205,0.02,0.22,0.0,0.02,0.25
188,Antz Extreme Racing,0.02,0.02,0.0,0.01,0.04
189,Antz Extreme Racing,0.01,0.0,0.0,0.0,0.02
190,Anubis II,0.06,0.0,0.0,0.0,0.07
191,Apache: Air Assault,0.11,0.06,0.0,0.03,0.2
192,Apache: Air Assault,0.12,0.03,0.0,0.01,0.16
193,Apache: Air Assault,0.0,0.03,0.0,0.0,0.03
194,APB Reloaded,0.02,0.01,0.0,0.0,0.04
195,Ape Escape,0.71,0.48,0.32,0.11,1.63
196,Ape Escape: On the Loose,0.52,0.0,0.12,0.05,0.7
197,Ape Escape 2,0.12,0.09,0.38,0.03,0.63
198,Ape Escape 3,0.06,0.05,0.0,0.02,0.13
199,Ape Escape Academy,0.13,0.15,0.0,0.05,0.33
200,Apex,0.1,0.03,0.0,0.0,0.14
201,Apollo Justice: Ace Attorney,0.28,0.04,0.64,0.03,0.99
202,Aquaman: Battle for Atlantis,0.01,0.0,0.0,0.0,0.01
203,Aquapazza: Aquaplus Dream Match,0.05,0.0,0.05,0.01,0.11
204,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,0.03,0.03,0.0,0.01,0.07
205,Arcana Heart,0.06,0.05,0.04,0.02,0.16
206,Arcana Heart 3,0.04,0.04,0.1,0.02,0.2
207,Arcania: Gothic 4,0.09,0.08,0.0,0.02,0.19
208,Arcania: Gothic 4,0.04,0.04,0.01,0.01,0.09
209,Archer Maclean's Mercury,0.17,0.24,0.0,0.14,0.56
210,Arc Rise Fantasia,0.12,0.0,0.06,0.01,0.19
211,Arc the Lad: End of Darkness,0.03,0.02,0.0,0.01,0.06
212,Arc the Lad: Twilight of the Spirits,0.18,0.14,0.0,0.05,0.36
213,Arctic Thunder,0.17,0.14,0.0,0.05,0.36
214,Area 51,0.22,0.17,0.0,0.06,0.45
215,Area 51,0.22,0.06,0.0,0.01,0.29
216,Arena Football,0.28,0.22,0.0,0.07,0.56
217,Arena Football,0.11,0.03,0.0,0.01,0.15
218,Arkanoid DS,0.06,0.0,0.0,0.0,0.06
219,ArmA II,0.0,0.12,0.0,0.02,0.14
220,ArmA III,0.0,0.1,0.0,0.01,0.11
221,Armed and Dangerous,0.09,0.03,0.0,0.0,0.13
222,Armored Core: For Answer,0.06,0.02,0.1,0.01,0.19
223,Armored Core: For Answer,0.06,0.01,0.07,0.01,0.15
224,Armored Core: Last Raven,0.05,0.04,0.08,0.01,0.18
225,Armored Core: Nexus,0.06,0.05,0.14,0.02,0.26
226,Armored Core: Nine Breaker,0.03,0.03,0.0,0.01,0.07
227,Armored Core: Verdict Day,0.0,0.0,0.12,0.0,0.12
228,Armored Core 2,0.28,0.22,0.23,0.07,0.79
229,Armored Core 2: Another Age,0.11,0.08,0.19,0.03,0.41
230,Armored Core 3,0.22,0.17,0.23,0.06,0.67
231,Armored Core 3 Portable,0.0,0.0,0.08,0.0,0.08
232,Armored Core 4,0.09,0.0,0.09,0.01,0.2
233,Armored Core 4,0.19,0.01,0.03,0.02,0.25
234,Armored Core V,0.09,0.04,0.24,0.02,0.39
235,Armored Core V,0.13,0.03,0.04,0.01,0.21
236,Army Corps of Hell,0.04,0.04,0.0,0.02,0.09
237,Army Men: Air Attack 2,0.17,0.11,0.0,0.02,0.3
238,Army Men: Green Rogue,0.06,0.05,0.0,0.02,0.13
239,Army Men: Major Malfunction,0.01,0.0,0.0,0.0,0.02
240,Army Men: Sarge's Heroes 2,0.14,0.09,0.0,0.02,0.24
241,Army Men: Sarge's Heroes 2,0.09,0.07,0.0,0.02,0.17
242,Army Men: Sarge's War,0.12,0.03,0.0,0.0,0.15
243,Army of Two,1.09,0.37,0.02,0.16,1.64
244,Army of Two,0.74,0.26,0.02,0.15,1.17
245,Army of Two: The 40th Day,0.62,0.24,0.0,0.09,0.95
246,Army of Two: The 40th Day,0.44,0.27,0.01,0.12,0.85
247,Army of Two: The 40th Day,0.12,0.13,0.0,0.08,0.32
248,Army of Two: The Devil's Cartel,0.11,0.11,0.01,0.05,0.28
249,Army of Two: The Devil's Cartel,0.16,0.07,0.0,0.02,0.26
250,Ar Nosurge: Ode to an Unborn Star,0.05,0.03,0.06,0.02,0.16
251,Arslan: The Warriors of Legend,0.03,0.01,0.04,0.01,0.09
252,Art Academy,0.26,1.65,0.33,0.28,2.52
253,Art Academy: Home Studio,0.0,0.0,0.01,0.0,0.01
254,Art Academy: Lessons for Everyone,0.2,0.04,0.21,0.02,0.46
255,Art of Fighting Anthology,0.02,0.02,0.0,0.01,0.04
256,Ar tonelico: Melody of Elemia,0.0,0.0,0.1,0.0,0.1
257,Ar tonelico Qoga: Knell of Ar Ciel,0.08,0.01,0.13,0.01,0.24
258,Arx Fatalis,0.04,0.01,0.0,0.0,0.05
259,Asphalt: Injection,0.13,0.06,0.0,0.03,0.22
260,Asphalt: Urban GT,0.31,0.22,0.0,0.06,0.59
261,Asphalt 3D,0.27,0.16,0.02,0.04,0.49
262,Assassin's Creed,3.28,1.64,0.07,0.56,5.54
263,Assassin's Creed,1.91,2.0,0.09,0.82,4.82
264,Assassin's Creed: Altair's Chronicles,0.03,0.01,0.0,0.0,0.05
265,Assassin's Creed: Bloodlines,0.43,0.47,0.05,0.28,1.23
266,Assassin's Creed: Brotherhood,2.85,0.38,0.03,0.24,3.49
267,Assassin's Creed: Brotherhood,1.87,0.55,0.11,0.29,2.82
268,Assassin's Creed: Brotherhood,0.15,0.34,0.0,0.1,0.59
269,Assassin's Creed: Revelations,1.41,2.01,0.1,0.7,4.22
270,Assassin's Creed: Revelations,2.25,1.47,0.04,0.43,4.19
271,Assassin's Creed: Revelations,0.14,0.48,0.0,0.12,0.74
272,Assassin's Creed: Rogue,0.46,0.56,0.06,0.2,1.29
273,Assassin's Creed: Rogue,0.58,0.34,0.0,0.09,1.01
274,Assassin's Creed: Rogue,0.05,0.02,0.0,0.01,0.08
275,Assassin's Creed: Unity,1.19,2.07,0.08,0.62,3.96
276,Assassin's Creed: Unity,2.27,0.9,0.0,0.33,3.5
277,Assassin's Creed: Unity,0.18,0.33,0.0,0.04,0.55
278,Assassin's Creed Chronicles,0.01,0.04,0.01,0.01,0.07
279,Assassin's Creed Chronicles: China,0.0,0.03,0.0,0.01,0.04
280,Assassin's Creed II,2.54,1.93,0.21,0.86,5.55
281,Assassin's Creed II,3.11,1.55,0.08,0.51,5.26
282,Assassin's Creed II,0.01,0.45,0.0,0.09,0.55
283,Assassin's Creed II: Discovery,0.15,0.11,0.0,0.03,0.28
284,Assassin's Creed III,2.64,2.52,0.16,1.12,6.45
285,Assassin's Creed III,3.13,1.69,0.03,0.44,5.29
286,Assassin's Creed III,0.28,0.53,0.0,0.12,0.93
287,Assassin's Creed III,0.19,0.13,0.0,0.03,0.35
288,Assassin's Creed III: Liberation,0.53,0.48,0.06,0.24,1.32
289,Assassin's Creed IV: Black Flag,1.33,1.68,0.13,0.57,3.71
290,Assassin's Creed IV: Black Flag,1.9,1.11,0.01,0.29,3.3
291,Assassin's Creed IV: Black Flag,1.07,1.31,0.06,0.42,2.85
292,Assassin's Creed IV: Black Flag,0.22,0.38,0.0,0.05,0.64
293,Assassin's Creed IV: Black Flag,0.17,0.09,0.0,0.03,0.29
294,Assassin's Creed Syndicate,0.81,1.99,0.07,0.52,3.39
295,Assassin's Creed Syndicate,0.62,0.56,0.0,0.11,1.3
296,Assassin's Creed Syndicate,0.11,0.09,0.0,0.02,0.21
297,Assassin's Creed The Ezio Collection,0.04,0.13,0.0,0.03,0.2
298,Assassin's Creed The Ezio Collection,0.03,0.04,0.0,0.01,0.08
299,Assetto Corsa,0.0,0.05,0.0,0.01,0.06
300,Assetto Corsa,0.0,0.01,0.0,0.0,0.02
301,Astonishia Story,0.03,0.0,0.0,0.0,0.03
302,Astro Boy,0.04,0.03,0.0,0.01,0.09
303,Astro Boy: Omega Factor,0.06,0.02,0.0,0.0,0.09
304,Astro Boy: The Video Game,0.05,0.04,0.0,0.01,0.11
305,Astro Boy: The Video Game,0.1,0.0,0.0,0.01,0.11
306,Asura's Wrath,0.18,0.12,0.06,0.05,0.4
307,Asura's Wrath,0.15,0.06,0.01,0.02,0.24
308,Atari Anthology,0.33,0.01,0.0,0.05,0.4
309,Atari Classics Evolved,0.08,0.0,0.0,0.01,0.09
310,Atelier Annie: Alchemists of Sera Island,0.08,0.0,0.03,0.01,0.12
311,Atelier Ayesha: The Alchemist of Dusk,0.06,0.04,0.14,0.02,0.26
312,Atelier Iris: Eternal Mana,0.08,0.06,0.0,0.02,0.15
313,Atelier Iris 2: The Azoth Of Destiny,0.03,0.02,0.0,0.01,0.06
314,Atelier Shallie: Alchemists of the Dusk Sea,0.06,0.02,0.08,0.02,0.18
315,Atelier Sophie: The Alchemist of the Mysterious Book,0.03,0.02,0.06,0.01,0.12
316,Atelier Totori: The Adventurer of Arland,0.12,0.06,0.21,0.03,0.42
317,Athens 2004,0.13,0.1,0.0,0.03,0.27
318,Atomic Betty,0.02,0.01,0.0,0.0,0.03
319,Attack of the Movies 3D,0.04,0.0,0.0,0.0,0.04
320,Attack on Titan: Humanity in Chains,0.0,0.0,0.42,0.0,0.42
321,ATV Offroad Fury,2.07,0.26,0.0,0.08,2.41
322,ATV Offroad Fury: Blazin' Trails,0.53,0.0,0.0,0.04,0.57
323,ATV Offroad Fury 2,1.92,0.2,0.0,0.06,2.18
324,ATV Offroad Fury 3,1.0,0.04,0.0,0.16,1.2
325,ATV Quad Power Racing 2,0.22,0.06,0.0,0.01,0.28
326,Auto Modellista,0.19,0.15,0.0,0.05,0.39
327,Avalon Code,0.11,0.0,0.12,0.01,0.24
328,A Vampyre Story,0.0,0.01,0.0,0.0,0.02
329,Avatar: The Last Airbender,0.39,0.1,0.0,0.01,0.5
330,Avatar: The Last Airbender,0.3,0.01,0.0,0.03,0.33
331,Avatar: The Last Airbender,0.23,0.02,0.0,0.02,0.28
332,Avatar: The Last Airbender,0.1,0.0,0.0,0.01,0.11
333,A Witch's Tale,0.08,0.0,0.03,0.01,0.11
334,Azure Striker Gunvolt,0.01,0.0,0.0,0.0,0.01
335,Azurik: Rise of Perathia,0.18,0.05,0.0,0.01,0.24
336,Back to the Future: The Game,0.07,0.01,0.0,0.01,0.09
337,Back to the Future: The Game,0.05,0.0,0.0,0.0,0.05
338,Backyard Baseball,0.1,0.03,0.0,0.0,0.13
339,Backyard Baseball '09,0.04,0.0,0.0,0.0,0.04
340,Backyard Wrestling: Don't Try This at Home,0.3,0.23,0.0,0.08,0.6
341,Backyard Wrestling: Don't Try This at Home,0.13,0.04,0.0,0.01,0.17
342,Backyard Wrestling 2: There Goes the Neighborhood,0.14,0.11,0.0,0.04,0.28
343,Bad Boys: Miami Takedown,0.56,0.44,0.0,0.15,1.15
344,Bad Boys: Miami Takedown,0.14,0.04,0.0,0.01,0.18
345,Bad Boys: Miami Takedown,0.03,0.01,0.0,0.0,0.05
346,Baja: Edge of Control,0.1,0.08,0.0,0.03,0.21
347,Baja: Edge of Control,0.12,0.06,0.0,0.02,0.2
348,Bakugan: Battle Brawlers,1.26,0.02,0.0,0.1,1.38
349,Bakugan: Battle Brawlers,0.59,0.03,0.0,0.05,0.66
350,Bakugan: Battle Brawlers,0.2,0.02,0.0,0.02,0.24
351,Bakugan: Battle Brawlers,0.19,0.03,0.0,0.02,0.23
352,Baldur's Gate: Dark Alliance,0.61,0.48,0.0,0.16,1.24
353,Baldur's Gate: Dark Alliance,0.15,0.04,0.0,0.01,0.2
354,Baldur's Gate: Dark Alliance,0.11,0.03,0.0,0.0,0.14
355,Baldur's Gate: Dark Alliance,0.02,0.01,0.0,0.0,0.03
356,Baldur's Gate: Dark Alliance II,0.34,0.26,0.0,0.09,0.68
357,Baldur's Gate: Dark Alliance II,0.19,0.06,0.0,0.01,0.26
358,Ball Breakers,0.1,0.07,0.0,0.01,0.18
359,Balls of Fury,0.02,0.0,0.0,0.0,0.02
360,Band Hero,0.59,0.29,0.0,0.09,0.97
361,Band Hero,0.51,0.21,0.0,0.07,0.79
362,Band Hero,0.41,0.23,0.0,0.11,0.74
363,Band Hero,0.2,0.19,0.0,0.04,0.43
364,Bangai-O Spirits,0.07,0.0,0.0,0.01,0.08
365,Banjo-Kazooie,0.0,0.01,0.0,0.0,0.01
366,Banjo-Kazooie: Grunty's Revenge,0.24,0.09,0.0,0.01,0.33
367,Banjo-Pilot,0.07,0.03,0.0,0.0,0.1
368,Barbie Groovy Games,0.4,0.15,0.0,0.01,0.56
369,Barnyard,0.05,0.04,0.0,0.01,0.09
370,Barnyard,0.04,0.0,0.0,0.0,0.04
371,Baroque,0.05,0.04,0.02,0.01,0.13
372,Baroque,0.07,0.0,0.0,0.01,0.07
373,Baseball Advance,0.1,0.04,0.0,0.0,0.13
374,Bass Pro Shops: The Strike,0.2,0.0,0.0,0.02,0.21
375,Bass Strike,0.14,0.11,0.0,0.04,0.28
376,Baten Kaitos: Eternal Wings and the Lost Ocean,0.21,0.05,0.0,0.01,0.27
377,Baten Kaitos Origins,0.06,0.02,0.02,0.0,0.1
378,Batman: Arkham Asylum,2.24,1.31,0.07,0.61,4.23
379,Batman: Arkham Asylum,2.2,0.95,0.02,0.31,3.48
380,Batman: Arkham Asylum,0.0,0.28,0.0,0.05,0.32
381,Batman: Arkham City,2.71,1.85,0.11,0.81,5.48
382,Batman: Arkham City,2.99,1.27,0.04,0.42,4.73
383,Batman: Arkham City,0.16,0.28,0.0,0.09,0.53
384,Batman: Arkham Knight,1.53,1.69,0.1,0.64,3.95
385,Batman: Arkham Knight,0.88,0.47,0.0,0.14,1.49
386,Batman: Arkham Knight,0.09,0.03,0.0,0.01,0.13
387,Batman: Arkham Origins,1.07,0.8,0.04,0.38,2.29
388,Batman: Arkham Origins,1.15,0.56,0.0,0.17,1.88
389,Batman: Arkham Origins,0.13,0.16,0.0,0.02,0.31
390,Batman: Arkham Origins,0.19,0.09,0.0,0.03,0.31
391,Batman: Arkham Origins Blackgate,0.16,0.17,0.0,0.1,0.42
392,Batman: Arkham Origins Blackgate,0.16,0.09,0.0,0.02,0.27
393,Batman: Arkham VR,0.25,0.0,0.0,0.06,0.3
394,Batman: Dark Tomorrow,0.08,0.02,0.0,0.0,0.11
395,Batman: Dark Tomorrow,0.06,0.02,0.0,0.0,0.08
396,Batman: Return to Arkham,0.07,0.16,0.0,0.04,0.26
397,Batman: Return to Arkham,0.05,0.05,0.0,0.01,0.11
398,Batman: Rise of Sin Tzu,0.17,0.13,0.0,0.05,0.35
399,Batman: Rise of Sin Tzu,0.08,0.02,0.0,0.0,0.11
400,Batman: Rise of Sin Tzu,0.05,0.02,0.0,0.0,0.07
401,Batman: The Brave and the Bold the Videogame,0.23,0.04,0.0,0.02,0.29
402,Batman: Vengeance,0.27,0.21,0.0,0.07,0.55
403,Batman: Vengeance,0.2,0.05,0.0,0.01,0.26
404,Batman Begins,0.27,0.21,0.0,0.07,0.56
405,Batman Begins,0.16,0.04,0.0,0.01,0.21
406,Batman Begins,0.12,0.05,0.0,0.0,0.17
407,Batman Begins,0.11,0.03,0.0,0.0,0.15
408,Battalion Wars,0.25,0.07,0.07,0.01,0.4
409,Battalion Wars 2,0.22,0.02,0.08,0.02,0.34
410,Battle Arena Toshinden,0.39,0.26,0.53,0.08,1.27
411,Battle Assault 3 featuring Gundam Seed,0.02,0.01,0.0,0.0,0.03
412,Battleborn,0.12,0.08,0.02,0.04,0.26
413,Battleborn,0.1,0.04,0.0,0.01,0.15
414,Battleborn,0.04,0.04,0.0,0.01,0.08
415,Battle Engine Aquila,0.02,0.01,0.0,0.0,0.03
416,Battle Fantasia,0.07,0.0,0.01,0.01,0.09
417,Battlefield: Bad Company,0.81,0.46,0.04,0.15,1.46
418,Battlefield: Bad Company,0.76,0.35,0.05,0.18,1.34
419,Battlefield: Bad Company 2,2.1,1.01,0.04,0.32,3.47
420,Battlefield: Bad Company 2,1.33,1.1,0.08,0.44,2.95
421,Battlefield: Bad Company 2,0.19,0.53,0.0,0.0,0.72
422,Battlefield: Hardline,0.71,0.94,0.14,0.32,2.1
423,Battlefield: Hardline,0.72,0.37,0.01,0.11,1.21
424,Battlefield: Hardline,0.0,0.13,0.0,0.01,0.14
425,Battlefield 1,1.1,2.15,0.21,0.61,4.08
426,Battlefield 1,1.28,0.77,0.0,0.2,2.25
427,Battlefield 1,0.11,0.24,0.0,0.03,0.38
428,Battlefield 1942,0.01,0.01,0.0,0.0,0.03
429,Battlefield 2,0.0,0.07,0.0,0.01,0.08
430,Battlefield 2: Modern Combat,0.39,0.15,0.0,0.02,0.56
431,Battlefield 2: Modern Combat,0.37,0.01,0.0,0.06,0.44
432,Battlefield 2: Modern Combat,0.35,0.02,0.01,0.03,0.41
433,Battlefield 2142,0.0,0.02,0.0,0.0,0.03
434,Battlefield 3,4.46,2.11,0.06,0.69,7.32
435,Battlefield 3,2.85,2.89,0.35,1.08,7.17
436,Battlefield 3,0.89,1.43,0.0,0.46,2.78
437,Battlefield 4,1.35,1.55,0.17,0.51,3.59
438,Battlefield 4,1.3,1.42,0.27,0.5,3.49
439,Battlefield 4,2.15,1.01,0.02,0.31,3.48
440,Battlefield 4,1.25,0.58,0.0,0.19,2.02
441,Battlefield 4,0.39,0.87,0.0,0.1,1.35
442,Battlefield Vietnam,0.0,0.02,0.0,0.0,0.03
443,BattleForge,0.0,0.01,0.0,0.0,0.01
444,Battle Princess of Arcadias,0.0,0.0,0.02,0.0,0.02
445,Battles of Prince of Persia,0.1,0.01,0.0,0.01,0.12
446,Battlestar Galactica,0.08,0.06,0.0,0.02,0.16
447,Battlestations: Midway,0.21,0.02,0.0,0.02,0.26
448,Battlestations: Midway,0.0,0.01,0.0,0.0,0.01
449,Battlestations: Pacific,0.17,0.11,0.01,0.03,0.32
450,Battlestations: Pacific,0.0,0.02,0.0,0.0,0.03
451,Battle Worlds: Kronos,0.0,0.01,0.0,0.0,0.01
452,Battlezone,0.02,0.02,0.0,0.01,0.04
453,Bayonetta,0.44,0.39,0.21,0.16,1.21
454,Bayonetta,0.51,0.25,0.09,0.08,0.93
455,Bayonetta 2,0.32,0.28,0.1,0.06,0.76
456,B-Boy,0.04,0.0,0.0,0.0,0.05
457,Beach Spikers: Virtua Beach Volleyball,0.08,0.02,0.0,0.0,0.1
458,Beat Down: Fists of Vengeance,0.04,0.03,0.09,0.01,0.17
459,Beaterator,0.06,0.02,0.0,0.02,0.09
460,BeatMania,0.03,0.03,0.0,0.01,0.07
461,Beautiful Katamari,0.14,0.02,0.15,0.02,0.32
462,Bee Movie Game,0.3,0.01,0.0,0.03,0.33
