uniqueId,name,yearReleased,genre,publisher,developer,rating,naSales,euSales,jpSales,otherSales,globalSales,criticScore,criticCount,userScore,userCount
907,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,2005,Platform,Global Star,High Voltage Software,E10+,0.05,0.04,0.0,0.01,0.1,49,9,8.0,11
908,Codename: Panzers Cold War,2009,Strategy,Atari,Stormregion,T,0.0,0.02,0.0,0.0,0.03,67,28,5.8,8
909,Codename: Panzers Phase Two,2005,Strategy,CDV Software Entertainment,Stormregion,T,0.0,0.01,0.0,0.0,0.01,80,36,8.1,15
910,Code Name: S.T.E.A.M.,2015,Strategy,Nintendo,Intelligent Systems,T,0.14,0.05,0.01,0.02,0.21,69,69,7.7,125
911,Code of Princess,2012,Action,Agatsuma Entertainment,Studio Saizensen,T,0.16,0.0,0.03,0.01,0.2,67,38,7.6,73
912,Cold Fear,2005,Action,Ubisoft,Darkworks,M,0.06,0.04,0.0,0.01,0.11,68,39,7.7,27
913,Cold Fear,2005,Action,Ubisoft,Darkworks,M,0.05,0.01,0.0,0.0,0.06,71,41,7.6,20
914,Cold War,2005,Shooter,DreamCatcher Interactive,Mindware Studios,T,0.02,0.01,0.0,0.0,0.02,60,25,8.0,4
915,Cold Winter,2005,Shooter,Vivendi Games,Swordfish Studios,M,0.06,0.04,0.0,0.01,0.11,73,41,8.2,23
916,Colin McRae Rally 04,2004,Racing,Codemasters,Codemasters,E,0.08,0.02,0.0,0.0,0.1,84,33,8.1,19
917,Colin McRae Rally 04,2004,Racing,Codemasters,Codemasters,,0.0,0.01,0.0,0.0,0.01,87,6,7.2,44
918,Colin McRae Rally 2.0,2000,Racing,Codemasters,Codemasters,E,0.02,0.8,0.02,0.07,0.91,90,13,8.7,31
919,Colin McRae Rally 2005,2004,Racing,Codemasters,Codemasters,E,0.04,0.01,0.0,0.0,0.05,83,35,7.5,6
920,Colin McRae Rally 2005,2004,Racing,Codemasters,Codemasters,E,0.0,0.01,0.0,0.0,0.02,83,11,7.1,50
921,Colin McRae Rally 3,2002,Racing,Codemasters,Codemasters,E,0.03,1.05,0.02,0.3,1.4,86,25,7.7,24
922,Colin McRae Rally 3,2002,Racing,Codemasters,Codemasters,E,0.03,0.01,0.0,0.0,0.04,86,25,7.4,14
923,College Hoops 2K6,2005,Sports,Take-Two Interactive,2K Sports,E,0.07,0.02,0.0,0.0,0.1,82,17,9.2,6
924,College Hoops 2K6,2006,Sports,Take-Two Interactive,2K Sports,E,0.11,0.0,0.0,0.01,0.12,70,17,7.3,11
925,College Hoops 2K7,2006,Sports,Take-Two Interactive,2K Sports,E,0.2,0.0,0.0,0.02,0.21,82,22,8.2,12
926,College Hoops 2K7,2007,Sports,Take-Two Interactive,2K Sports,E,0.16,0.0,0.0,0.01,0.18,81,9,7.1,8
927,College Hoops 2K8,2007,Sports,Take-Two Interactive,Visual Concepts,E,0.16,0.0,0.0,0.01,0.18,81,21,6.9,16
928,College Hoops 2K8,2007,Sports,Take-Two Interactive,Visual Concepts,E,0.13,0.0,0.0,0.01,0.14,82,18,5.2,6
929,Colony Wars,1997,Simulation,Psygnosis,Psygnosis,E,0.24,0.16,0.0,0.03,0.42,91,12,7.8,12
930,Colosseum: Road to Freedom,2005,Role-Playing,Tecmo Koei,Goshow,M,0.03,0.03,0.0,0.01,0.07,56,35,8.3,17
931,Combat: Task Force 121,2005,Shooter,Zoo Digital Publishing,Direct Action Games,M,0.05,0.02,0.0,0.0,0.07,44,9,8.5,4
932,Combat Flight Simulator 3: Battle for Europe,2002,Simulation,Microsoft Game Studios,Microsoft Game Studios,E,0.01,0.01,0.0,0.0,0.02,69,16,6.5,22
933,Combat Mission: Shock Force,2007,Strategy,Paradox Interactive,Big Time Software,T,0.0,0.03,0.0,0.0,0.03,62,15,3.3,86
934,Combat of Giants: Dinosaurs 3D,2011,Strategy,Ubisoft,Ubisoft,E10+,0.25,0.06,0.05,0.03,0.39,44,18,5.3,9
935,Commander: Conquest of the Americas,2010,Strategy,Paradox Interactive,Nitro Games,T,0.0,0.02,0.0,0.0,0.03,68,16,5.2,19
936,Commandos: Strike Force,2006,Shooter,Eidos Interactive,Pyro Studios,T,0.03,0.02,0.0,0.01,0.06,58,26,8.5,11
937,Commandos 2: Men of Courage,2002,Strategy,Eidos Interactive,Pyro Studios,T,0.09,0.07,0.0,0.02,0.18,67,19,6.8,11
938,Commandos 2: Men of Courage,2002,Strategy,Eidos Interactive,Pyro Studios,T,0.05,0.02,0.0,0.0,0.07,67,12,8.4,5
939,Commandos 3: Destination Berlin,2003,Strategy,Eidos Interactive,Pyro Studios,T,0.0,0.02,0.0,0.0,0.02,72,24,7.6,83
940,Company of Heroes,2006,Strategy,THQ,Relic,M,0.0,0.04,0.0,0.01,0.05,93,55,8.8,1128
941,Company of Heroes: Opposing Fronts,2007,Strategy,THQ,Relic,M,0.01,0.03,0.0,0.01,0.04,87,36,8.6,235
942,Company of Heroes: Tales of Valor,2009,Strategy,THQ,Relic,M,0.0,0.03,0.0,0.01,0.04,70,42,7.2,204
943,Company of Heroes 2,2013,Strategy,THQ,Relic,M,0.06,0.25,0.0,0.04,0.34,80,82,2.1,6157
944,Conan,2007,Action,THQ,Nihilistic,M,0.13,0.15,0.0,0.05,0.34,69,35,7.2,40
945,Conan,2007,Action,THQ,Nihilistic,M,0.16,0.02,0.0,0.01,0.19,69,49,7.3,67
946,Conception II: Children of the Seven Stars,2013,Role-Playing,Screenlife,Spike,M,0.1,0.0,0.04,0.03,0.17,62,24,7.6,118
947,Conception II: Children of the Seven Stars,2013,Role-Playing,Screenlife,Spike,M,0.09,0.0,0.03,0.01,0.12,62,11,7.7,44
948,Condemned: Criminal Origins,2005,Action,Sega,Monolith Productions,M,0.36,0.02,0.0,0.03,0.41,81,72,8.2,146
949,Condemned 2: Bloodshot,2008,Action,Sega,Monolith Productions,M,0.38,0.19,0.0,0.06,0.63,80,76,8.4,178
950,Condemned 2: Bloodshot,2008,Action,Sega,Monolith Productions,M,0.17,0.16,0.0,0.06,0.39,82,37,8.1,89
951,Conduit 2,2011,Shooter,Sega,High Voltage Software,T,0.07,0.04,0.0,0.01,0.12,64,51,7.6,60
952,Conflict: Denied Ops,2008,Shooter,Eidos Interactive,Pivotal Games,M,0.08,0.09,0.0,0.02,0.19,52,35,4.9,22
953,Conflict: Denied Ops,2008,Shooter,Eidos Interactive,Pivotal Games,M,0.05,0.1,0.0,0.03,0.19,51,28,3.1,25
954,Conflict: Denied Ops,2008,Shooter,Eidos Interactive,Pivotal Games,M,0.0,0.01,0.0,0.0,0.01,58,18,4.8,54
955,Conflict: Desert Storm,2002,Shooter,Gotham Games,Pivotal Games,T,0.98,0.53,0.0,0.06,1.57,55,10,8.6,45
956,Conflict: Desert Storm,2002,Shooter,SCi,SCi,T,0.48,0.37,0.0,0.02,0.87,65,14,8.1,17
957,Conflict: Desert Storm,2003,Shooter,SCi,Pivotal Games,T,0.06,0.02,0.0,0.0,0.08,62,19,8.4,13
958,Conflict: Global Terror,2005,Shooter,Eidos Interactive,Pivotal Games,M,0.09,0.07,0.0,0.02,0.19,62,15,8.5,10
959,Conflict: Global Terror,2005,Shooter,SCi,Pivotal Games,M,0.08,0.02,0.0,0.0,0.1,62,24,7.9,8
960,Conflict: Vietnam,2004,Shooter,SCi,Pivotal Games,M,0.26,0.2,0.0,0.07,0.53,58,24,8.1,21
961,Conflict: Vietnam,2004,Shooter,SCi,Pivotal Games,M,0.17,0.05,0.0,0.01,0.22,60,40,7.3,9
962,Conflict Zone,2002,Strategy,Ubisoft,MASA Group,T,0.1,0.08,0.0,0.03,0.21,47,7,7.4,8
963,Constantine,2005,Action,SCi,Bits Studios,M,0.05,0.04,0.0,0.01,0.11,58,29,7.4,24
964,Constantine,2005,Action,SCi,Bits Studios,M,0.04,0.01,0.0,0.0,0.06,60,31,7.1,17
965,Contact,2006,Role-Playing,Rising Star Games,Grasshopper Manufacture,E10+,0.07,0.0,0.03,0.01,0.1,73,36,8.2,35
966,Contra: Shattered Soldier,2002,Shooter,Konami Digital Entertainment,KCET,T,0.28,0.22,0.0,0.07,0.58,78,33,6.6,25
967,Contra 4,2007,Shooter,Konami Digital Entertainment,WayForward,T,0.28,0.0,0.01,0.02,0.3,83,38,8.4,45
968,Contrast,2013,Platform,Focus Home Interactive,Compulsion Games,T,0.0,0.01,0.0,0.0,0.01,62,24,7.7,169
969,Cooking Mama,2006,Simulation,505 Games,Taito Corporation,E,3.07,1.91,0.07,0.57,5.63,67,35,7.2,21
970,Cooking Mama: Cook Off,2007,Simulation,505 Games,OfficeCreate,E,1.41,1.12,0.05,0.3,2.89,61,37,5.3,23
971,Cooking Mama: World Kitchen,2008,Simulation,505 Games,Cooking Mama Limited,E,0.51,0.27,0.01,0.08,0.87,62,17,4.9,12
972,Cooking Mama 2: Dinner With Friends,2007,Simulation,505 Games,Office Create,E,1.6,1.49,0.1,0.39,3.58,70,39,8.0,9
973,Cooking Mama 4: Kitchen Magic!,2011,Simulation,505 Games,Cooking Mama Limited,E,0.5,0.07,0.0,0.05,0.61,56,6,6.0,7
974,Coraline,2009,Action,D3Publisher,Papaya Studios,E10+,0.06,0.04,0.0,0.01,0.11,39,5,2.0,6
975,Coraline,2009,Action,D3Publisher,Papaya Studios,E10+,0.05,0.0,0.0,0.0,0.05,42,7,5.5,8
976,Corpse Party: Blood Drive,2014,Adventure,Marvelous Interactive,5pb,M,0.08,0.01,0.06,0.03,0.18,60,19,7.4,58
977,Corpse Party: Book of Shadows,2011,Adventure,5pb,5pb,M,0.0,0.0,0.04,0.0,0.04,67,23,8.2,50
978,Corvette,2003,Racing,TDK Mediactive,Steel Monkeys,E,0.18,0.05,0.0,0.01,0.24,53,4,8.6,12
979,Corvette,2004,Racing,TDK Mediactive,Steel Monkeys,E,0.65,0.51,0.0,0.17,1.33,57,15,6.5,21
980,Cosmic Family,2007,Misc,Ubisoft,Ubisoft Barcelona,E,0.07,0.0,0.0,0.01,0.08,54,6,5.7,6
981,Cossacks: European Wars,2001,Strategy,Strategy First,GSC Game World,T,0.0,0.02,0.0,0.0,0.03,74,16,8.6,60
982,Counter-Strike,2003,Shooter,Microsoft Game Studios,Valve Software,M,0.85,0.23,0.0,0.04,1.11,74,38,7.6,51
983,Counter-Strike: Source,2004,Shooter,Vivendi Games,Valve Software,M,0.0,0.07,0.0,0.02,0.08,88,9,8.9,9851
984,Crackdown,2007,Shooter,Microsoft Game Studios,Realtime Worlds,M,1.0,0.53,0.03,0.18,1.75,83,75,8.0,340
985,Crackdown 2,2010,Shooter,Microsoft Game Studios,Ruffian Games,M,0.63,0.36,0.02,0.1,1.12,70,91,6.0,202
986,Cranium Kabookii,2007,Misc,Ubisoft,Ubisoft Quebec,E,0.13,0.0,0.0,0.01,0.14,64,9,5.4,13
987,Crash: Mind Over Mutant,2008,Platform,Vivendi Games,Radical Entertainment,E10+,0.25,0.19,0.0,0.06,0.5,73,7,6.5,36
988,Crash: Mind Over Mutant,2008,Platform,Vivendi Games,Radical Entertainment,E10+,0.22,0.2,0.0,0.05,0.47,60,42,6.5,23
989,Crash: Mind Over Mutant,2008,Platform,Vivendi Games,Radical Entertainment,E10+,0.35,0.05,0.0,0.03,0.43,70,13,6.6,16
990,Crash: Mind Over Mutant,2008,Platform,Vivendi Games,TOSE,E,0.38,0.0,0.0,0.03,0.42,45,12,5.8,8
991,Crash: Twinsanity,2004,Platform,Vivendi Games,Traveller's Tales,E,0.32,0.25,0.0,0.08,0.64,64,38,8.0,129
992,Crash: Twinsanity,2004,Platform,Vivendi Games,Traveller's Tales,E,0.11,0.03,0.0,0.01,0.15,66,30,8.7,29
993,Crash 'N' Burn,2004,Racing,Eidos Interactive,Climax Group,T,0.11,0.08,0.0,0.03,0.21,63,17,8.0,7
994,Crash 'N' Burn,2004,Racing,Eidos Interactive,Climax Group,T,0.07,0.02,0.0,0.0,0.09,65,25,6.4,7
995,Crash Bandicoot: The Huge Adventure,2002,Platform,Universal Interactive,Vicarious Visions,E,0.95,0.7,0.0,0.08,1.73,78,18,7.9,27
996,Crash Bandicoot: The Wrath of Cortex,2001,Platform,Universal Interactive,Traveller's Tales,E,2.07,2.29,0.24,0.82,5.42,66,22,7.1,156
997,Crash Bandicoot: The Wrath of Cortex,2002,Platform,Universal Interactive,Traveller's Tales,E,0.59,0.57,0.0,0.07,1.23,70,16,8.1,19
998,Crash Bandicoot: The Wrath of Cortex,2002,Platform,Universal Interactive,Traveller's Tales,E,0.46,0.12,0.0,0.02,0.59,62,11,7.3,22
999,Crash Bandicoot 2: N-Tranced,2003,Platform,Vivendi Games,Vicarious Visions,E,0.63,0.66,0.0,0.07,1.36,75,21,7.8,30
1000,Crash Bandicoot 3: Warped,1998,Platform,Sony Computer Entertainment,Naughty Dog,E,3.68,1.75,1.42,0.28,7.13,91,12,8.9,432
1001,Crash Bandicoot Purple: Ripto's Rampage,2004,Platform,Vivendi Games,Vicarious Visions,E,0.46,0.17,0.0,0.01,0.64,67,23,6.6,12
1002,Crash Bash,2000,Misc,Sony Computer Entertainment,Eurocom Entertainment Software,E,1.56,1.47,0.19,0.17,3.39,68,12,8.2,99
1003,Crash Nitro Kart,2003,Racing,Vivendi Games,Vicarious Visions,E,0.74,1.01,0.0,0.2,1.95,69,24,7.7,59
1004,Crash Nitro Kart,2003,Racing,Vivendi Games,Vicarious Visions,E,0.33,0.12,0.0,0.01,0.46,77,6,8.3,12
1005,Crash Nitro Kart,2003,Racing,Vivendi Games,Vicarious Visions,E,0.24,0.07,0.0,0.01,0.31,70,14,8.9,16
1006,Crash Nitro Kart,2003,Racing,Vivendi Games,Vicarious Visions,E,0.2,0.05,0.0,0.01,0.26,66,10,7.4,8
1007,Crash of the Titans,2007,Action,Vivendi Games,Amaze Entertainment,E,0.42,0.02,0.0,0.04,0.48,73,8,5.9,10
1008,Crash of the Titans,2007,Action,Vivendi Games,Radical Entertainment,E10+,0.39,0.02,0.0,0.03,0.45,69,16,5.8,22
1009,Crash of the Titans,2007,Action,Vivendi Games,Radical Entertainment,E10+,0.34,0.01,0.0,0.06,0.41,70,12,5.9,48
1010,Crash of the Titans,2007,Action,Vivendi Games,Radical Entertainment,E10+,0.27,0.02,0.0,0.02,0.32,65,25,6.3,39
1011,Crash Tag Team Racing,2005,Racing,Vivendi Games,Radical Entertainment,E10+,0.27,0.21,0.0,0.07,0.54,66,21,7.0,49
1012,Crash Tag Team Racing,2005,Racing,Vivendi Games,Radical Entertainment,E10+,0.16,0.05,0.0,0.03,0.24,68,9,7.1,25
1013,Crash Tag Team Racing,2005,Racing,Vivendi Games,Radical Entertainment,E10+,0.12,0.03,0.0,0.0,0.16,66,14,7.3,11
1014,Crash Tag Team Racing,2005,Racing,Vivendi Games,Radical Entertainment,E10+,0.09,0.03,0.0,0.0,0.13,69,17,7.8,11
1015,Crash Team Racing,1999,Racing,Sony Computer Entertainment,Naughty Dog,E,2.57,1.57,0.44,0.21,4.79,88,20,9.0,233
1016,Crazy Taxi,2001,Racing,Acclaim Entertainment,Acclaim Studios Cheltenham,T,1.13,1.12,0.06,0.22,2.52,80,15,7.9,46
1017,Crazy Taxi,2001,Racing,Acclaim Entertainment,Acclaim,T,0.36,0.09,0.02,0.01,0.49,69,20,7.5,21
1018,Crazy Taxi: Catch a Ride,2003,Racing,THQ,Graphic State,E,0.21,0.08,0.0,0.01,0.3,48,14,5.9,8
1019,Crazy Taxi: Fare Wars,2007,Racing,Sega,Sega,E10+,0.1,0.22,0.02,0.12,0.47,64,25,7.1,18
1020,Crazy Taxi 2,2001,Racing,Sega,Hitmaker,T,0.0,0.0,0.07,0.0,0.07,82,18,8.1,29
1021,Crazy Taxi 3: High Roller,2002,Racing,Sega,Hitmaker,T,0.14,0.04,0.02,0.01,0.2,69,33,8.5,13
1022,Create,2010,Action,Electronic Arts,EA Bright Light,E,0.11,0.03,0.0,0.02,0.16,61,23,5.2,5
1023,Create,2010,Action,Electronic Arts,EA Bright Light,E,0.1,0.03,0.0,0.01,0.14,60,19,5.8,10
1024,Create,2010,Action,Electronic Arts,EA Bright Light,E,0.04,0.01,0.0,0.01,0.06,54,7,6.8,9
1025,Crime Life: Gang Wars,2005,Action,Konami Digital Entertainment,Hothouse Creations,M,0.04,0.01,0.0,0.0,0.05,30,19,3.4,9
1026,Criminal Girls: Invite Only,2013,Role-Playing,Nippon Ichi Software,"Image Epoch, Imageepoch",M,0.01,0.01,0.04,0.01,0.06,55,31,6.7,37
1027,Crimson Gem Saga,2008,Role-Playing,Sega,"IronNos Co.,Ltd.",T,0.06,0.0,0.0,0.0,0.06,78,20,7.5,30
1028,Crimson Sea,2002,Action,Tecmo Koei,Koei,T,0.04,0.01,0.04,0.0,0.09,78,19,8.2,10
1029,Crimson Sea 2,2004,Action,Tecmo Koei,Koei,T,0.03,0.03,0.0,0.01,0.07,75,27,8.3,6
1030,Crimson Skies: High Road to Revenge,2003,Simulation,Microsoft Game Studios,FASA Studio,T,0.65,0.19,0.0,0.03,0.87,88,49,8.8,45
1031,Crimson Tears,2004,Role-Playing,Capcom,DreamFactory,T,0.02,0.01,0.0,0.0,0.03,62,30,7.8,4
1032,Crisis Core: Final Fantasy VII,2007,Role-Playing,Square Enix,Square Enix,T,1.35,0.59,0.8,0.43,3.18,83,67,8.0,463
1033,Cross Edge,2008,Role-Playing,Nippon Ichi Software,Compile Heart,T,0.14,0.02,0.05,0.02,0.23,52,32,7.2,82
1034,CrossworDS,2008,Puzzle,Deep Silver,Nuevo Retro Games,E,0.5,0.0,0.0,0.04,0.55,67,19,6.8,6
1035,"Crouching Tiger, Hidden Dragon",2003,Action,Ubisoft,Light Weight,T,0.06,0.05,0.0,0.02,0.13,48,26,3.7,6
1036,Cruis'n,2007,Racing,Midway Games,Midway Studios - San Diego,E,0.1,0.01,0.0,0.01,0.12,25,7,3.7,18
1037,Crush,2007,Puzzle,Sega,Zoe Mode,E10+,0.07,0.0,0.0,0.01,0.08,83,41,9.0,21
1038,Crush3D,2012,Platform,Sega,Zoe Mode,E10+,0.07,0.04,0.0,0.01,0.12,71,32,7.4,16
1039,Crysis,2007,Shooter,Electronic Arts,Crytek,M,0.0,0.69,0.0,0.02,0.71,91,56,8.0,1970
1040,Crysis: Warhead,2008,Shooter,Electronic Arts,Crytek,M,0.0,0.02,0.0,0.0,0.02,84,56,7.9,516
1041,Crysis 2,2011,Action,Electronic Arts,Crytek,M,0.71,0.49,0.02,0.12,1.34,84,72,7.5,533
1042,Crysis 2,2011,Action,Electronic Arts,Crytek,M,0.46,0.56,0.06,0.21,1.29,85,54,7.2,406
1043,Crysis 2,2011,Action,Electronic Arts,Crytek,M,0.16,0.45,0.0,0.13,0.74,86,42,6.8,1594
1044,Crysis 3,2013,Shooter,Electronic Arts,Crytek,M,0.51,0.31,0.01,0.08,0.9,76,45,6.7,344
1045,Crysis 3,2013,Shooter,Electronic Arts,Crytek,M,0.26,0.42,0.03,0.16,0.87,77,23,6.3,288
1046,Crysis 3,2013,Shooter,Electronic Arts,Crytek,M,0.17,0.39,0.0,0.07,0.63,76,47,6.5,1223
1047,CSI: Crime Scene Investigation,2004,Adventure,Ubisoft,369 Interactive,M,0.09,0.03,0.0,0.0,0.12,45,14,7.3,4
1048,CSI: Fatal Conspiracy,2010,Adventure,Ubisoft,Telltale Games,M,0.11,0.05,0.0,0.02,0.18,39,5,5.6,13
1049,CSI: Fatal Conspiracy,2010,Adventure,Ubisoft,Telltale Games,M,0.11,0.04,0.0,0.01,0.17,42,9,4.8,4
1050,CSI: Fatal Conspiracy,2010,Adventure,Ubisoft,Telltale Games,M,0.0,0.03,0.0,0.01,0.04,47,5,5.5,6
1051,Cubic Ninja,2011,Platform,Ubisoft,AQ Interactive,E,0.05,0.04,0.0,0.01,0.1,51,15,5.9,14
1052,Cubivore: Survival of the Fittest,2002,Adventure,Nintendo,Nintendo,E,0.01,0.0,0.15,0.0,0.17,71,12,8.5,21
1053,Culdcept,2002,Strategy,Sega,NEC Interchannel,T,0.01,0.01,0.0,0.0,0.03,78,26,8.9,9
1054,Culdcept SAGA,2006,Role-Playing,Namco Bandai Games,"Omiya Soft, Jamsworks",T,0.12,0.0,0.03,0.01,0.16,75,33,8.7,49
1055,Curious George,2006,Action,Namco Bandai Games,Monkey Bar Games,E,0.06,0.05,0.0,0.02,0.12,53,13,7.7,6
1056,Cursed Mountain,2009,Adventure,Deep Silver,"Deep Silver, Sproing Interactive Media, Sproing",M,0.09,0.1,0.0,0.02,0.21,67,51,7.6,33
1057,Custom Robo,2004,Role-Playing,Nintendo,Noise Inc.,T,0.29,0.07,0.0,0.01,0.37,65,31,8.1,27
1058,Custom Robo Arena,2006,Fighting,Nintendo,Noise Inc.,E10+,0.01,0.02,0.12,0.0,0.16,74,22,8.3,27
1059,Cy Girls,2004,Action,Konami Digital Entertainment,KCEJ,M,0.02,0.01,0.0,0.0,0.04,53,28,8.8,4
1060,Dai Senryaku VII: Modern Military Tactics,2003,Strategy,Kool Kizz,SystemSoft,E,0.03,0.01,0.0,0.0,0.04,74,11,8.8,6
1061,Damage Inc.: Pacific Squadron WWII,2012,Simulation,Mad Catz,Mad Catz,T,0.07,0.0,0.0,0.01,0.07,49,24,5.5,6
1062,Damnation,2009,Shooter,Codemasters,Blue Omega,M,0.07,0.01,0.0,0.01,0.09,36,36,2.8,40
1063,Damnation,2009,Shooter,Codemasters,Blue Omega,M,0.06,0.01,0.0,0.01,0.07,36,39,5.6,50
1064,Dance Central,2010,Misc,MTV Games,Harmonix Music Systems,T,2.15,0.76,0.01,0.26,3.17,82,63,7.6,85
1065,Dance Central: Spotlight,2014,Misc,Microsoft Game Studios,Harmonix Music Systems,T,0.15,0.03,0.0,0.0,0.19,74,19,7.0,47
1066,Dance Central 2,2011,Misc,Microsoft Game Studios,Harmonix Music Systems,T,1.45,0.41,0.01,0.16,2.04,86,56,8.2,63
1067,Dance Central 3,2012,Misc,Microsoft Game Studios,Harmonix Music Systems,T,0.57,0.18,0.0,0.06,0.81,86,43,8.0,45
1068,Dance Dance Revolution: Hottest Party,2007,Simulation,Konami Digital Entertainment,Konami,E10+,1.35,0.52,0.0,0.19,2.07,73,16,7.1,27
1069,Dance Dance Revolution: Hottest Party 2,2008,Simulation,Konami Digital Entertainment,Konami,E10+,0.94,0.48,0.01,0.15,1.58,69,8,6.8,6
1070,Dance Dance Revolution: Hottest Party 3,2009,Simulation,Konami Digital Entertainment,Konami,E10+,0.26,0.14,0.0,0.04,0.44,66,5,8.2,5
1071,Dance Dance Revolution: Mario Mix,2005,Misc,Nintendo,Hudson,E,0.36,0.09,0.0,0.01,0.47,69,28,8.4,19
1072,Dance Dance Revolution Disney Mix,2000,Simulation,Konami Digital Entertainment,Konami,E,0.02,0.02,0.0,0.0,0.04,74,7,8.3,13
1073,Dance Dance Revolution Extreme,2004,Simulation,Konami Digital Entertainment,KCET,E,1.04,0.81,0.0,0.27,2.13,77,26,9.0,20
1074,Dance Dance Revolution Extreme 2,2005,Simulation,Konami Digital Entertainment,Konami Computer Entertainment Hawaii,E10+,0.95,0.04,0.0,0.16,1.14,76,27,9.0,21
1075,Dance Dance Revolution SuperNOVA,2006,Simulation,Konami Digital Entertainment,Konami,E10+,0.87,0.03,0.0,0.14,1.04,73,25,8.7,6
1076,Dance Dance Revolution Ultramix,2003,Simulation,Konami Digital Entertainment,Konami Computer Entertainment Hawaii,E,0.42,0.11,0.0,0.02,0.54,82,24,8.8,10
1077,Dance Dance Revolution Ultramix 2,2004,Simulation,Konami Digital Entertainment,Konami Computer Entertainment Hawaii,E,0.32,0.09,0.0,0.02,0.42,78,16,7.1,7
1078,Dance Dance Revolution Ultramix 3,2005,Simulation,Konami Digital Entertainment,Konami,E10+,0.28,0.08,0.0,0.01,0.38,75,16,8.6,8
1079,Dance Dance Revolution Universe,2007,Simulation,Konami Digital Entertainment,Konami,E10+,0.3,0.0,0.0,0.02,0.32,74,26,8.8,5
1080,Dance Dance Revolution Universe 2,2007,Simulation,Konami Digital Entertainment,Konami,E10+,0.46,0.0,0.0,0.04,0.5,65,10,7.4,5
1081,Dance Dance Revolution Universe 3,2008,Simulation,Konami Digital Entertainment,Konami,E,0.28,0.0,0.0,0.02,0.3,65,6,7.7,7
1082,Dance Dance Revolution X,2008,Simulation,Konami Digital Entertainment,Konami,E10+,0.85,0.66,0.01,0.22,1.75,55,6,6.2,6
1083,Dance Factory,2006,Action,Codemasters,Broadsword Interactive,E,0.02,0.01,0.0,0.0,0.03,56,22,5.8,8
1084,DanceMasters,2010,Misc,Konami Digital Entertainment,GCP1,E10+,0.15,0.02,0.02,0.01,0.19,63,30,5.9,7
1085,Dance on Broadway,2010,Misc,Ubisoft,Longtail Studios,E10+,0.25,0.65,0.0,0.12,1.02,48,6,3.3,4
1086,Dancing With The Stars,2007,Misc,Activision,Zoe Mode,E10+,0.22,0.0,0.0,0.02,0.24,42,5,6.2,5
1087,Danganronpa: Trigger Happy Havoc,2013,Misc,Nippon Ichi Software,Spike Chunsoft,M,0.09,0.05,0.15,0.04,0.33,80,55,8.1,235
1088,Danganronpa 2: Goodbye Despair,2014,Misc,Nippon Ichi Software,Spike Chunsoft,M,0.08,0.05,0.0,0.04,0.17,81,50,8.7,140
1089,Danganronpa Another Episode: Ultra Despair Girls,2014,Action,Nippon Ichi Software,Spike Chunsoft,M,0.06,0.01,0.12,0.02,0.21,72,35,8.4,77
1090,Dante's Inferno,2010,Action,Electronic Arts,Visceral Games,M,0.64,0.28,0.04,0.13,1.08,75,69,7.5,265
1091,Dante's Inferno,2010,Action,Electronic Arts,Visceral Games,M,0.63,0.2,0.02,0.07,0.92,73,71,7.7,224
1092,Dante's Inferno,2010,Action,Electronic Arts,"Artificial Mind and Movement, EA Redwood Shores",M,0.12,0.03,0.01,0.02,0.19,70,14,8.1,46
1093,Dark Angel: Vampire Apocalypse,2001,Role-Playing,Metro 3D,Metro3D,T,0.04,0.03,0.0,0.01,0.09,53,9,5.6,5
1094,Dark Cloud,2000,Role-Playing,Sony Computer Entertainment,Level 5,T,0.83,0.44,0.08,0.19,1.54,80,27,8.2,99
1095,Dark Cloud 2,2002,Role-Playing,Sony Computer Entertainment,Level 5,T,0.38,0.25,0.26,0.07,0.96,87,41,9.1,174
1096,Darkened Skye,2002,Adventure,TDK Mediactive,Boston Animation,T,0.01,0.0,0.0,0.0,0.01,61,12,6.4,7
1097,Darkest of Days,2009,Shooter,Phantom EFX,8Monkey Labs,M,0.09,0.0,0.0,0.01,0.1,44,25,4.8,76
1098,Dark Messiah of Might and Magic Elements,2008,Role-Playing,Ubisoft,Ubisoft Annecy,M,0.16,0.02,0.01,0.02,0.2,52,27,7.0,48
1099,Dark Sector,2008,Shooter,D3Publisher,Digital Extremes,M,0.22,0.2,0.01,0.05,0.48,72,71,7.5,147
1100,Dark Sector,2008,Shooter,D3Publisher,Digital Extremes,M,0.23,0.16,0.01,0.07,0.47,72,47,7.6,70
1101,Darksiders,2010,Action,THQ,Vigil Games,M,0.67,0.28,0.01,0.1,1.06,83,81,7.9,292
1102,Darksiders,2010,Action,THQ,Vigil Games,M,0.07,0.06,0.0,0.02,0.15,83,18,7.8,603
1103,Darksiders,2010,Action,THQ,Vigil Games,M,0.01,0.0,0.0,0.0,0.02,82,73,7.9,319
1104,Darksiders: Warmastered Edition,2016,Action,Nordic Games,Nordic Games Publishing,M,0.02,0.0,0.0,0.0,0.02,79,9,8.5,15
1105,Darksiders: Warmastered Edition,2016,Action,Nordic Games,Nordic Games Publishing,M,0.01,0.0,0.0,0.0,0.01,80,13,7.9,14
1106,Darksiders II,2012,Action,THQ,Vigil Games,M,0.35,0.35,0.01,0.14,0.84,84,39,7.1,422
