uniqueId,name,criticScore,criticCount,userScore,userCount
209,Archer Maclean's Mercury,75,39,6.6,21
210,Arc Rise Fantasia,64,26,7.8,43
211,Arc the Lad: End of Darkness,59,24,4.2,10
212,Arc the Lad: Twilight of the Spirits,72,39,8.2,33
213,Arctic Thunder,45,23,5.3,10
214,Area 51,75,37,8.4,52
215,Area 51,72,43,8.1,16
216,Arena Football,66,18,8.6,14
217,Arena Football,65,17,8.5,10
218,Arkanoid DS,61,29,7.0,5
219,ArmA II,77,38,7.5,589
220,ArmA III,74,38,7.4,866
221,Armed and Dangerous,79,41,7.2,15
222,Armored Core: For Answer,62,22,7.6,31
223,Armored Core: For Answer,64,22,7.7,38
224,Armored Core: Last Raven,59,16,8.9,14
225,Armored Core: Nexus,73,19,8.7,7
226,Armored Core: Nine Breaker,57,25,8.2,5
227,Armored Core: Verdict Day,66,18,7.4,28
228,Armored Core 2,78,23,8.4,19
229,Armored Core 2: Another Age,75,16,8.8,30
230,Armored Core 3,74,23,9.0,33
231,Armored Core 3 Portable,43,6,6.7,6
232,Armored Core 4,65,36,6.8,25
233,Armored Core 4,65,31,7.2,31
234,Armored Core V,65,26,7.3,47
235,Armored Core V,68,37,7.2,37
236,Army Corps of Hell,57,43,6.6,28
237,Army Men: Air Attack 2,74,8,5.3,4
238,Army Men: Green Rogue,39,13,3.8,4
239,Army Men: Major Malfunction,36,6,4.0,5
240,Army Men: Sarge's Heroes 2,48,8,7.3,7
241,Army Men: Sarge's Heroes 2,54,15,4.6,5
242,Army Men: Sarge's War,56,11,6.7,7
243,Army of Two,72,76,7.6,233
244,Army of Two,74,43,7.3,118
245,Army of Two: The 40th Day,73,79,7.3,126
246,Army of Two: The 40th Day,74,56,7.0,88
247,Army of Two: The 40th Day,49,11,6.0,32
248,Army of Two: The Devil's Cartel,58,27,6.7,100
249,Army of Two: The Devil's Cartel,54,55,6.2,195
250,Ar Nosurge: Ode to an Unborn Star,67,23,7.8,49
251,Arslan: The Warriors of Legend,69,43,6.6,23
252,Art Academy,75,15,8.0,5
253,Art Academy: Home Studio,82,9,8.3,20
254,Art Academy: Lessons for Everyone,81,14,7.6,22
255,Art of Fighting Anthology,60,19,7.0,4
256,Ar tonelico: Melody of Elemia,71,30,7.7,43
257,Ar tonelico Qoga: Knell of Ar Ciel,61,27,5.4,101
258,Arx Fatalis,71,31,8.2,6
259,Asphalt: Injection,49,33,4.8,28
260,Asphalt: Urban GT,60,38,7.5,13
261,Asphalt 3D,43,37,4.4,24
262,Assassin's Creed,81,77,7.7,1074
263,Assassin's Creed,81,40,7.3,769
264,Assassin's Creed: Altair's Chronicles,58,30,6.3,30
265,Assassin's Creed: Bloodlines,63,38,7.2,69
266,Assassin's Creed: Brotherhood,89,81,8.3,693
267,Assassin's Creed: Brotherhood,90,59,8.2,791
268,Assassin's Creed: Brotherhood,88,24,8.2,1102
269,Assassin's Creed: Revelations,80,39,7.5,613
270,Assassin's Creed: Revelations,80,77,7.2,564
271,Assassin's Creed: Revelations,80,20,7.4,771
272,Assassin's Creed: Rogue,72,53,7.5,292
273,Assassin's Creed: Rogue,72,32,7.3,318
274,Assassin's Creed: Rogue,74,25,7.5,362
275,Assassin's Creed: Unity,70,40,4.9,2050
276,Assassin's Creed: Unity,72,59,4.1,1005
277,Assassin's Creed: Unity,70,10,3.0,1463
278,Assassin's Creed Chronicles,70,6,8.0,24
279,Assassin's Creed Chronicles: China,69,44,6.4,83
280,Assassin's Creed II,91,70,8.6,1202
281,Assassin's Creed II,90,82,8.8,1305
282,Assassin's Creed II,86,22,6.9,1611
283,Assassin's Creed II: Discovery,69,20,7.3,22
284,Assassin's Creed III,85,41,6.9,1307
285,Assassin's Creed III,84,61,6.7,1196
286,Assassin's Creed III,80,21,6.2,1489
287,Assassin's Creed III,85,26,7.1,216
288,Assassin's Creed III: Liberation,70,71,7.2,318
289,Assassin's Creed IV: Black Flag,88,36,8.1,840
290,Assassin's Creed IV: Black Flag,86,35,7.9,701
291,Assassin's Creed IV: Black Flag,83,29,7.8,1530
292,Assassin's Creed IV: Black Flag,84,10,7.7,1470
293,Assassin's Creed IV: Black Flag,86,5,7.7,207
294,Assassin's Creed Syndicate,76,86,6.8,1319
295,Assassin's Creed Syndicate,78,22,6.1,402
296,Assassin's Creed Syndicate,74,14,5.9,544
297,Assassin's Creed The Ezio Collection,72,32,7.4,49
298,Assassin's Creed The Ezio Collection,74,13,7.6,24
299,Assetto Corsa,73,35,6.2,70
300,Assetto Corsa,63,9,6.7,27
301,Astonishia Story,48,35,4.9,18
302,Astro Boy,54,29,6.9,7
303,Astro Boy: Omega Factor,85,37,8.6,18
304,Astro Boy: The Video Game,56,4,5.0,4
305,Astro Boy: The Video Game,48,17,3.5,4
306,Asura's Wrath,71,39,7.4,169
307,Asura's Wrath,71,54,6.5,131
308,Atari Anthology,66,12,4.3,6
309,Atari Classics Evolved,64,17,6.0,4
310,Atelier Annie: Alchemists of Sera Island,70,11,6.7,15
311,Atelier Ayesha: The Alchemist of Dusk,70,17,6.6,120
312,Atelier Iris: Eternal Mana,74,38,7.7,38
313,Atelier Iris 2: The Azoth Of Destiny,68,34,7.8,14
314,Atelier Shallie: Alchemists of the Dusk Sea,76,26,7.7,44
315,Atelier Sophie: The Alchemist of the Mysterious Book,75,32,8.1,47
316,Atelier Totori: The Adventurer of Arland,74,19,6.7,109
317,Athens 2004,61,57,7.2,13
318,Atomic Betty,62,10,7.5,6
319,Attack of the Movies 3D,38,8,1.7,10
320,Attack on Titan: Humanity in Chains,46,22,4.5,34
321,ATV Offroad Fury,82,16,8.4,53
322,ATV Offroad Fury: Blazin' Trails,63,32,7.8,16
323,ATV Offroad Fury 2,82,26,8.9,28
324,ATV Offroad Fury 3,78,37,8.4,16
325,ATV Quad Power Racing 2,70,18,9.0,4
326,Auto Modellista,66,20,7.5,13
327,Avalon Code,71,29,7.4,13
328,A Vampyre Story,75,33,8.5,25
329,Avatar: The Last Airbender,60,10,6.5,4
330,Avatar: The Last Airbender,64,9,6.4,7
331,Avatar: The Last Airbender,56,15,5.8,8
332,Avatar: The Last Airbender,57,9,6.3,10
333,A Witch's Tale,50,17,6.2,9
334,Azure Striker Gunvolt,77,20,8.4,62
335,Azurik: Rise of Perathia,52,26,8.5,14
336,Back to the Future: The Game,66,5,6.8,51
337,Back to the Future: The Game,66,7,4.1,9
338,Backyard Baseball,70,4,9.4,5
339,Backyard Baseball '09,37,4,7.8,5
340,Backyard Wrestling: Don't Try This at Home,51,24,7.8,29
341,Backyard Wrestling: Don't Try This at Home,50,15,5.0,7
342,Backyard Wrestling 2: There Goes the Neighborhood,46,23,4.7,10
343,Bad Boys: Miami Takedown,43,5,3.4,13
344,Bad Boys: Miami Takedown,35,20,5.9,9
345,Bad Boys: Miami Takedown,35,11,2.0,9
346,Baja: Edge of Control,61,21,5.0,11
347,Baja: Edge of Control,65,35,7.1,18
348,Bakugan: Battle Brawlers,60,6,6.7,7
349,Bakugan: Battle Brawlers,62,12,7.2,11
350,Bakugan: Battle Brawlers,60,16,5.2,9
351,Bakugan: Battle Brawlers,63,10,8.2,5
352,Baldur's Gate: Dark Alliance,87,29,8.3,90
353,Baldur's Gate: Dark Alliance,83,25,8.3,26
354,Baldur's Gate: Dark Alliance,79,10,7.7,22
355,Baldur's Gate: Dark Alliance,76,17,6.5,11
356,Baldur's Gate: Dark Alliance II,78,44,8.7,54
357,Baldur's Gate: Dark Alliance II,77,44,7.9,16
358,Ball Breakers,68,10,5.3,4
359,Balls of Fury,19,6,2.8,25
360,Band Hero,79,20,6.6,15
361,Band Hero,76,52,5.0,30
362,Band Hero,76,45,5.7,9
363,Band Hero,65,18,7.0,4
364,Bangai-O Spirits,83,38,8.1,27
365,Banjo-Kazooie,77,17,8.2,70
366,Banjo-Kazooie: Grunty's Revenge,72,21,8.1,18
367,Banjo-Pilot,68,22,5.9,9
368,Barbie Groovy Games,47,5,7.0,4
369,Barnyard,62,13,8.7,10
370,Barnyard,65,15,5.7,7
371,Baroque,60,6,8.8,44
372,Baroque,50,22,8.1,24
373,Baseball Advance,80,16,7.8,5
374,Bass Pro Shops: The Strike,63,4,5.8,5
375,Bass Strike,57,11,5.8,4
376,Baten Kaitos: Eternal Wings and the Lost Ocean,80,48,9.0,59
377,Baten Kaitos Origins,75,21,8.9,23
378,Batman: Arkham Asylum,91,70,8.9,1122
379,Batman: Arkham Asylum,92,78,8.7,1080
380,Batman: Arkham Asylum,91,29,8.7,1736
381,Batman: Arkham City,96,42,8.6,2162
382,Batman: Arkham City,94,87,8.7,1472
383,Batman: Arkham City,91,27,8.6,1847
384,Batman: Arkham Knight,87,89,7.6,2679
385,Batman: Arkham Knight,85,16,6.6,694
386,Batman: Arkham Knight,70,14,2.5,1967
387,Batman: Arkham Origins,76,46,7.7,668
388,Batman: Arkham Origins,74,46,7.5,685
389,Batman: Arkham Origins,74,17,7.5,1170
390,Batman: Arkham Origins,68,5,7.4,127
391,Batman: Arkham Origins Blackgate,61,38,6.8,106
392,Batman: Arkham Origins Blackgate,68,7,6.8,38
393,Batman: Arkham VR,75,59,7.3,89
394,Batman: Dark Tomorrow,25,13,3.6,18
395,Batman: Dark Tomorrow,29,14,3.2,19
396,Batman: Return to Arkham,73,28,8.5,79
397,Batman: Return to Arkham,77,6,8.2,43
398,Batman: Rise of Sin Tzu,63,21,8.3,14
399,Batman: Rise of Sin Tzu,67,17,7.7,6
400,Batman: Rise of Sin Tzu,63,12,6.8,4
401,Batman: The Brave and the Bold the Videogame,74,14,8.0,8
402,Batman: Vengeance,68,19,6.7,12
403,Batman: Vengeance,70,17,5.8,16
404,Batman Begins,64,41,7.3,70
405,Batman Begins,65,56,7.1,21
406,Batman Begins,61,5,6.9,9
407,Batman Begins,66,38,7.2,10
408,Battalion Wars,76,43,8.8,18
409,Battalion Wars 2,75,38,7.6,45
410,Battle Arena Toshinden,69,4,6.3,4
411,Battle Assault 3 featuring Gundam Seed,48,9,8.7,7
412,Battleborn,68,55,6.8,402
413,Battleborn,71,20,7.2,171
414,Battleborn,69,34,6.9,400
415,Battle Engine Aquila,73,17,9.0,5
416,Battle Fantasia,71,22,6.6,8
417,Battlefield: Bad Company,83,70,7.7,263
418,Battlefield: Bad Company,84,50,8.1,203
419,Battlefield: Bad Company 2,88,75,8.6,869
420,Battlefield: Bad Company 2,88,59,8.5,572
421,Battlefield: Bad Company 2,87,46,8.3,1467
422,Battlefield: Hardline,73,46,5.0,845
423,Battlefield: Hardline,71,27,5.1,299
424,Battlefield: Hardline,71,31,3.8,773
425,Battlefield 1,88,31,8.4,809
426,Battlefield 1,87,37,8.2,440
427,Battlefield 1,88,54,7.6,1137
428,Battlefield 1942,89,27,8.6,327
429,Battlefield 2,91,55,8.4,837
430,Battlefield 2: Modern Combat,80,49,8.2,29
431,Battlefield 2: Modern Combat,80,42,8.5,65
432,Battlefield 2: Modern Combat,77,54,7.3,79
433,Battlefield 2142,80,48,6.8,326
434,Battlefield 3,84,57,7.4,2142
435,Battlefield 3,85,38,7.5,1761
436,Battlefield 3,89,61,7.5,4926
437,Battlefield 4,85,18,6.9,1580
438,Battlefield 4,80,14,5.8,579
439,Battlefield 4,79,21,5.6,542
440,Battlefield 4,81,5,6.6,480
441,Battlefield 4,81,52,6.0,3517
442,Battlefield Vietnam,84,48,7.5,133
443,BattleForge,75,37,7.0,112
444,Battle Princess of Arcadias,69,22,7.9,25
445,Battles of Prince of Persia,64,16,7.7,14
446,Battlestar Galactica,66,22,6.8,6
447,Battlestations: Midway,73,55,7.1,40
448,Battlestations: Midway,76,20,7.3,46
449,Battlestations: Pacific,76,48,7.4,41
450,Battlestations: Pacific,74,31,8.4,46
451,Battle Worlds: Kronos,71,15,7.1,71
452,Battlezone,66,39,7.0,31
453,Bayonetta,87,54,7.7,355
454,Bayonetta,90,86,8.0,597
455,Bayonetta 2,91,80,8.2,1217
456,B-Boy,50,11,7.8,6
457,Beach Spikers: Virtua Beach Volleyball,76,31,8.1,9
458,Beat Down: Fists of Vengeance,48,33,8.1,12
459,Beaterator,80,44,7.8,12
460,BeatMania,67,30,8.9,11
461,Beautiful Katamari,73,52,7.0,40
462,Bee Movie Game,62,16,7.6,7
463,Bee Movie Game,71,25,5.8,13
464,Bee Movie Game,65,11,7.5,4
465,Bejeweled 3,82,27,8.1,86
466,Bejeweled Twist,78,12,7.3,11
467,Ben 10: Alien Force,45,6,7.8,11
468,Ben 10: Protector of Earth,63,6,7.7,9
469,Ben 10: Protector of Earth,60,4,7.2,23
470,Ben 10 Alien Force: Vilgax Attacks,65,5,4.0,6
471,Ben 10 Alien Force: Vilgax Attacks,61,9,8.3,4
472,Ben 10 Ultimate Alien: Cosmic Destruction,51,5,5.3,4
473,Beowulf: The Game,51,23,4.7,30
474,Beowulf: The Game,51,18,5.2,17
475,Beowulf: The Game,44,4,5.4,7
476,Beyblade Evolution,49,7,6.3,4
477,Beyblade G-Revolution,40,5,7.8,5
478,BeyBlade VForce: Super Tournament Battle,33,6,7.5,18
479,Beyond: Two Souls,70,98,8.1,2652
480,Big Bang Mini,78,39,8.2,26
481,Big Beach Sports,44,17,8.0,41
482,Big Brain Academy,74,45,7.4,27
483,Big Brain Academy: Wii Degree,68,33,6.9,39
484,Big Mutha Truckers,62,15,5.3,20
485,Big Mutha Truckers,59,12,4.3,9
486,Big Mutha Truckers,63,5,8.2,6
487,Big Mutha Truckers 2,51,26,2.1,9
488,Big Mutha Truckers 2,50,31,3.4,5
489,Billy Hatcher and the Giant Egg,71,37,8.7,31
490,Binary Domain,72,33,8.2,179
491,Binary Domain,74,43,8.0,185
492,Bionic Commando,71,48,7.4,62
493,Bionic Commando,70,65,7.3,87
494,Bionicle,51,7,3.6,16
495,Bionicle,47,5,4.2,5
496,Bionicle,49,5,1.5,4
497,Bionicle Heroes,51,4,5.2,5
498,Bionicle Heroes,59,26,5.9,22
499,Bionicle Heroes,72,11,6.4,15
500,Bionicle Heroes,52,7,5.8,5
501,BioShock,96,88,8.9,2249
502,BioShock,96,44,8.5,3606
503,BioShock,94,51,8.7,881
504,BioShock 2,88,93,8.2,573
505,BioShock 2,88,62,8.2,492
506,BioShock Infinite,93,33,8.5,1647
507,BioShock Infinite,94,27,8.5,1863
508,BioShock Infinite,94,68,8.5,7322
509,BioShock The Collection,84,39,8.5,210
510,BioShock The Collection,84,16,8.3,79
511,Birds of Steel,73,27,8.4,18
512,Birds of Steel,77,18,8.9,18
513,BIT.TRIP COMPLETE,84,19,8.7,18
514,BIT.TRIP SAGA,75,21,7.8,24
515,Black,79,62,8.4,194
516,Black,77,65,8.0,51
517,Black * Rock Shooter: The Game,66,19,7.2,39
518,Black Sigil: Blade of the Exiled,58,24,7.5,20
519,Blacksite: Area 51,62,48,6.1,65
520,Blacksite: Area 51,56,23,6.3,18
521,Blackthorne,67,10,7.6,5
522,Blackwater,37,12,4.5,14
523,Blade Dancer: Lineage of Light,60,33,6.9,16
524,Blade II,49,21,6.1,14
525,Blade II,53,20,4.0,4
526,Blades of Time,52,23,6.5,30
527,Blades of Time,53,19,7.2,22
528,Bladestorm: Nightmare,58,33,6.5,21
529,Bladestorm: Nightmare,48,6,7.1,8
530,Bladestorm: The Hundred Years' War,58,23,7.9,28
531,Bladestorm: The Hundred Years' War,63,26,6.8,16
532,"Blast Works: Build, Trade, Destroy",78,30,7.7,17
533,BlazBlue: Calamity Trigger,87,50,8.4,112
534,BlazBlue: Calamity Trigger,86,51,8.5,70
535,BlazBlue: Calamity Trigger Portable,82,14,7.8,18
536,BlazBlue: Chrono Phantasma,83,16,8.3,64
537,BlazBlue: Chrono Phantasma Extend,80,10,7.7,31
538,BlazBlue: Continuum Shift,87,29,8.0,65
539,BlazBlue: Continuum Shift,85,32,8.7,26
540,Blazblue: Continuum Shift Extend,83,28,7.5,97
541,Blazblue: Continuum Shift Extend,73,6,7.5,27
542,BlazBlue: Continuum Shift II,77,8,6.8,10
543,BlazBlue: Continuum Shift II,64,14,6.1,19
544,BlazBlue Central Fiction,85,21,7.6,39
545,Blazing Angels: Squadrons of WWII,67,26,6.9,9
546,Blazing Angels: Squadrons of WWII,66,58,7.9,53
547,Blazing Angels: Squadrons of WWII,69,19,6.8,4
548,Blazing Angels: Squadrons of WWII,65,16,4.6,17
549,Blazing Angels: Squadrons of WWII,57,11,6.7,28
550,Blazing Angels 2: Secret Missions of WWII,70,10,7.2,12
551,Blazing Angels 2: Secret Missions of WWII,72,24,7.8,12
552,Bleach: Dark Souls,82,28,7.9,14
553,Bleach: Shattered Blade,58,30,7.5,24
554,Bleach: Soul Resurreccion,58,34,7.2,46
555,Bleach: The 3rd Phantom,59,28,8.0,10
556,Bleach: The Blade of Fate,83,32,7.5,23
557,Blinx: The Time Sweeper,71,36,8.0,41
558,Blitz: The League,78,30,7.7,14
559,Blitz: The League,76,25,8.0,20
560,Blitz: The League,69,23,6.5,14
561,Blitz: The League II,62,25,7.5,15
562,Blitz: The League II,68,34,7.2,13
563,Bloodborne,92,100,8.6,6383
564,Blood Bowl,61,28,5.1,19
565,Blood Bowl,72,34,6.5,57
566,Blood Bowl: Legendary Edition,73,13,6.4,75
567,Blood Drive,40,21,6.5,10
568,Blood Drive,47,11,7.0,5
569,Blood Omen 2,67,18,8.8,19
570,Blood Omen 2,76,22,9.0,9
571,BloodRayne,75,18,8.5,26
572,BloodRayne,76,20,7.5,6
573,BloodRayne,73,17,8.5,4
574,BloodRayne 2,70,26,8.5,21
575,BloodRayne 2,71,35,8.5,4
576,Blood Wake,71,30,7.5,13
577,Bloody Roar: Primal Fury,75,27,8.5,20
578,Bloody Roar 3,71,20,8.6,34
579,Bloody Roar 4,59,25,8.6,43
580,Bloody Roar Extreme,61,22,8.6,9
581,BlowOut,58,12,6.2,5
582,Blue Dragon,79,56,7.8,161
583,Blue Dragon: Awakened Shadow,63,27,6.6,10
584,Blue Dragon Plus,69,46,6.5,15
585,Blur,81,58,8.2,86
586,Blur,82,78,8.3,169
587,Blur,81,24,7.4,177
588,BMX XXX,54,14,4.6,17
589,BMX XXX,58,26,7.8,9
590,BMX XXX,60,15,5.0,7
591,Body and Brain Connection,57,33,4.8,4
592,Bodycount,50,40,3.5,28
593,Bodycount,53,61,4.7,73
594,Boktai: The Sun is in Your Hand,83,31,9.6,16
595,Boktai 2: Solar Boy Django,78,20,8.5,11
596,Bolt,50,4,5.8,5
597,Bolt,57,18,7.1,7
598,Bolt,59,11,6.8,6
599,Bombastic,72,24,7.2,6
600,Bomberman,75,30,7.0,12
601,Bomberman,73,30,7.0,7
602,Bomberman: Act Zero,34,41,2.2,42
603,Bomberman Generation,81,19,8.5,15
604,Bomberman Jetters,70,21,7.9,10
605,Bomberman Land,57,23,8.0,10
606,Bomberman Land,55,14,7.8,4
607,Bomberman Party Edition,79,6,8.3,6
608,Boogie,57,37,5.3,54
609,Boom Blox,85,61,8.6,105
610,Boom Blox Bash Party,86,48,8.4,37
611,Borderlands,84,83,8.2,715
612,Borderlands,83,58,7.9,427
613,Borderlands,81,37,7.8,1363
614,Borderlands: The Handsome Collection,82,49,7.8,345
615,Borderlands: The Handsome Collection,80,11,7.8,119
616,Borderlands: The Pre-Sequel,74,16,6.4,161
617,Borderlands: The Pre-Sequel,77,24,6.3,130
618,Borderlands: The Pre-Sequel,75,55,6.2,703
619,Borderlands 2,89,59,8.2,892
620,Borderlands 2,91,25,8.2,858
621,Borderlands 2,89,38,8.2,2482
622,Borderlands 2,64,31,7.6,358
623,Botanicula,82,38,8.3,341
624,Bound By Flame,53,40,5.9,230
625,Bounty Hounds,63,14,6.0,7
626,Braid,90,11,8.6,819
627,Brain Age: Concentration Training,71,11,7.9,17
628,Brain Age: Train Your Brain in Minutes a Day,77,58,7.9,50
629,Brain Age 2: More Training in Minutes a Day,77,37,7.1,19
630,Brain Boost: Beta Wave,39,12,2.5,4
631,Brain Challenge,68,7,7.0,4
632,Brandish: The Dark Revenant,78,9,8.3,12
633,Bratz: Rock Angelz,60,7,5.1,7
634,Brave: A Warrior's Tale,42,17,5.0,4
635,Brave Fencer Musashi,81,12,8.5,17
636,Bravely Second: End Layer,81,70,7.4,103
637,Breach,61,12,5.8,43
638,Breakdown,71,62,8.2,17
639,Breath of Fire,79,17,8.8,9
640,Breath of Fire: Dragon Quarter,78,28,6.9,35
641,Breath of Fire II,81,16,8.8,16
642,Breath of Fire IV,83,10,8.9,45
643,Brink,68,85,5.8,404
644,Brink,72,39,5.8,168
645,Brink,70,38,6.0,547
646,Britney's Dance Beat,63,20,4.8,20
647,Britney's Dance Beat,53,14,7.4,5
648,Broken Sword: Shadow of the Templars - The Director's Cut,74,29,8.1,14
649,Broken Sword: The Shadow of the Templars,80,17,7.8,10
650,Broken Sword: The Sleeping Dragon,77,24,8.3,12
651,Broken Sword 5: The Serpent's Curse,72,14,7.2,23
652,Broken Sword 5: The Serpent's Curse,77,12,7.2,11
653,Brothers: A Tale of Two Sons,81,10,8.6,73
654,Brothers: A Tale of Two Sons,81,6,8.9,26
655,Brothers In Arms: D-Day,65,19,9.1,64
656,Brothers in Arms: Double Time,45,13,6.6,17
657,Brothers In Arms: Earned in Blood,71,20,7.9,23
658,Brothers In Arms: Earned in Blood,85,41,8.6,25
659,Brothers in Arms: Hell's Highway,76,48,8.0,70
660,Brothers in Arms: Hell's Highway,76,65,8.3,149
661,Brothers in Arms: Hell's Highway,79,22,7.9,130
662,Brothers In Arms: Road to Hill 30,88,64,8.0,69
663,Brothers In Arms: Road to Hill 30,82,30,7.6,30
664,Brothers In Arms DS,72,27,8.0,25
665,Bruce Lee: Quest of the Dragon,32,24,2.4,10
666,Brunswick Pro Bowling,52,11,5.4,23
667,Brutal Legend,82,88,8.0,268
668,Brutal Legend,83,61,7.6,162
669,Brute Force,77,45,7.8,49
670,Bubble Bobble Double Shot,50,12,4.8,4
671,Bubble Bobble Revolution,38,19,6.2,6
672,Buffy the Vampire Slayer,79,30,9.1,31
673,Buffy the Vampire Slayer: Chaos Bleeds,72,27,8.9,47
674,Buffy the Vampire Slayer: Chaos Bleeds,73,26,8.4,14
675,Buffy the Vampire Slayer: Chaos Bleeds,75,18,9.0,9
676,Buffy the Vampire Slayer: Wrath of the Darkhul King,44,16,8.6,5
677,Build-A-Bear Workshop,61,11,4.8,5
678,Bujingai: The Forsaken City,72,28,7.5,14
679,Bulletstorm,84,83,7.6,439
680,Bulletstorm,83,57,7.7,288
681,Bulletstorm,82,34,7.7,768
682,Bullet Witch,55,59,6.1,41
683,Bully,87,69,9.1,293
684,Bully: Scholarship Edition,80,56,8.3,154
685,Bully: Scholarship Edition,83,34,8.4,60
686,Bully: Scholarship Edition,72,11,7.5,257
687,Burnout,79,25,7.7,33
688,Burnout,78,18,7.9,18
689,Burnout,75,13,6.6,12
690,Burnout 2: Point of Impact,86,31,8.2,48
691,Burnout 2: Point of Impact,88,23,5.1,23
692,Burnout 2: Point of Impact,89,24,8.5,18
693,Burnout 3: Takedown,93,52,9.1,271
694,Burnout 3: Takedown,94,76,7.2,139
695,Burnout Dominator,76,23,8.2,27
696,Burnout Legends,86,53,8.4,108
697,Burnout Legends,38,12,6.0,59
698,Burnout Paradise,87,55,7.7,455
699,Burnout Paradise,88,68,6.9,279
700,Burnout Paradise: The Ultimate Box,87,26,7.5,435
701,Burnout Revenge,90,52,8.8,114
702,Burnout Revenge,89,65,8.4,66
703,Burnout Revenge,89,61,8.1,140
704,Bushido Blade,83,13,7.9,16
705,Bus Simulator 16,46,8,6.1,18
706,Bust A Groove 2,66,8,8.9,35
707,Bust-A-Move DS,75,14,7.0,6
708,Bust-A-Move Universe,49,30,4.8,13
709,Buzz Lightyear of Star Command,54,10,5.3,4
710,C.O.P.: The Recruit,55,38,7.5,13
711,C.O.R.E.,44,16,6.9,19
712,Cabela's African Safari,53,4,5.0,8
713,Cabela's Alaskan Adventure,48,11,5.6,17
714,Cabela's Big Game Hunter,59,7,7.8,12
715,Cabela's Big Game Hunter 2005 Adventures,55,4,8.4,16
716,Cabela's Big Game Hunter 2005 Adventures,65,5,8.3,6
717,Cabela's Dangerous Hunts,57,4,8.4,37
718,Cabela's Dangerous Hunts 2009,39,6,1.8,10
719,Cabela's Dangerous Hunts 2011,60,4,5.4,9
720,Cabela's Deer Hunt: 2004 Season,65,5,8.4,16
721,Cabela's Deer Hunt 2005 Season,59,5,7.5,6
722,Cabela's North American Adventures,51,5,9.0,4
723,Cabela's Trophy Bucks,39,4,3.0,4
724,Caesar IV,74,32,7.6,43
725,Cake Mania,55,23,6.1,7
726,Calling,49,28,6.7,16
727,Call of Cthulhu: Dark Corners of the Earth,77,51,8.1,37
728,Call of Duty: Advanced Warfare,83,39,5.7,1443
729,Call of Duty: Advanced Warfare,81,53,5.4,898
730,Call of Duty: Advanced Warfare,78,18,4.5,1136
731,Call of Duty: Black Ops,87,89,6.3,1454
732,Call of Duty: Black Ops,88,58,6.4,1094
733,Call of Duty: Black Ops,80,25,5.8,87
734,Call of Duty: Black Ops,74,13,6.0,54
735,Call of Duty: Black Ops II,83,21,5.3,922
736,Call of Duty: Black Ops II,83,73,4.8,2256
737,Call of Duty: Black Ops II,74,11,4.2,1635
738,Call of Duty: Black Ops II,81,31,6.9,228
739,Call of Duty: Finest Hour,76,49,7.7,69
740,Call of Duty: Finest Hour,73,55,7.8,22
741,Call of Duty: Finest Hour,74,31,8.9,13
742,Call of Duty: Ghosts,73,29,2.6,2117
743,Call of Duty: Ghosts,71,10,2.6,1047
744,Call of Duty: Ghosts,78,49,3.7,1564
745,Call of Duty: Ghosts,78,7,4.3,700
746,Call of Duty: Ghosts,69,6,3.4,256
747,Call of Duty: Infinite Warfare,77,82,3.4,1129
748,Call of Duty: Infinite Warfare,78,17,3.1,290
749,Call of Duty: Infinite Warfare,73,16,3.0,440
750,Call of Duty: Modern Warfare 2,94,100,6.3,2698
751,Call of Duty: Modern Warfare 2,94,67,6.3,2073
752,Call of Duty: Modern Warfare 2,86,40,4.2,6430
753,Call of Duty: Modern Warfare 3,88,81,3.4,8713
754,Call of Duty: Modern Warfare 3,88,39,3.2,5234
755,Call of Duty: Modern Warfare 3,78,26,2.5,5664
756,Call of Duty: Modern Warfare 3,70,16,1.8,442
757,Call of Duty: Roads to Victory,64,45,7.5,30
758,Call of Duty: World at War,84,84,7.6,580
759,Call of Duty: World at War,85,45,7.6,409
760,Call of Duty: World at War,83,19,7.6,78
761,Call of Duty: World at War,75,12,7.8,20
762,Call of Duty: World at War,83,36,7.5,721
763,Call of Duty 2,89,65,8.1,307
764,Call of Duty 2,86,64,8.4,626
765,Call Of Duty 2: Big Red One,77,39,8.2,69
766,Call Of Duty 2: Big Red One,78,46,5.1,27
767,Call Of Duty 2: Big Red One,76,28,7.9,14
768,Call of Duty 3,82,71,6.5,233
769,Call of Duty 3,80,43,6.9,92
770,Call of Duty 3,82,14,7.4,83
771,Call of Duty 4: Modern Warfare,94,70,8.4,1320
772,Call of Duty 4: Modern Warfare,94,44,8.4,993
773,Call of Duty 4: Modern Warfare,92,40,8.5,2360
774,Call of Duty 4: Modern Warfare,75,22,6.9,36
775,Call of Duty Black Ops: Declassified,33,58,4.8,479
776,Call of Juarez,72,25,7.8,223
777,Call of Juarez,71,37,6.9,46
778,Call of Juarez: Bound in Blood,78,47,7.8,91
779,Call of Juarez: Bound in Blood,77,77,7.6,94
780,Call of Juarez: Bound in Blood,78,39,8.0,282
781,Call of Juarez: The Cartel,45,42,5.5,74
782,Call of Juarez: The Cartel,47,62,5.7,109
783,Call of Juarez: The Cartel,51,12,3.3,126
784,Capcom Classics Collection,78,30,8.4,5
785,Capcom Classics Collection Remixed,72,37,7.0,5
786,Capcom Digital Collection,65,11,5.3,4
787,Capcom Fighting Evolution,57,33,4.8,5
